date,AUTOMOTIVE,BABY CARE,BEAUTY,BEVERAGES,BOOKS,BREAD/BAKERY,CELEBRATION,CLEANING,DAIRY,DELI,EGGS,FROZEN FOODS,GROCERY I,GROCERY II,HARDWARE,HOME AND KITCHEN I,HOME AND KITCHEN II,HOME APPLIANCES,HOME CARE,LADIESWEAR,LAWN AND GARDEN,LINGERIE,"LIQUOR,WINE,BEER",MAGAZINES,MEATS,PERSONAL CARE,PET SUPPLIES,PLAYERS AND ELECTRONICS,POULTRY,PREPARED FOODS,PRODUCE,SCHOOL AND OFFICE SUPPLIES,SEAFOOD,total_sales
2013-12-15,0.0,0.0,2.0,462.0,0.0,161.09,0.0,293.0,386.0,42.809,72.0,107.644,1167.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,128.671,69.0,0.0,0.0,161.712,54.818,21.0,0.0,13.411,3157.155
2013-12-16,1.0,0.0,3.0,1147.0,0.0,448.478,0.0,681.0,715.0,143.623,159.0,477.061,2679.0,45.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,110.0,0.0,334.829,145.0,0.0,0.0,453.922,79.012,0.0,0.0,19.560999,7650.485999
2013-12-17,3.0,0.0,0.0,921.0,0.0,269.402,0.0,738.0,719.0,162.734,143.0,215.097,2713.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,25.0,117.0,0.0,215.584,131.0,0.0,0.0,293.08,83.014,2.0,0.0,19.882,6809.793
2013-12-18,1.0,0.0,0.0,1122.0,0.0,419.648,0.0,1176.0,741.0,136.761,168.0,622.06903,3702.0,41.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,212.0,0.0,355.462,106.0,0.0,0.0,462.997,82.767,4.0,0.0,16.134,9381.838029999999
2013-12-19,0.0,0.0,1.0,1192.0,0.0,310.258,0.0,715.0,670.0,124.049,128.0,619.341,3030.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,186.0,0.0,298.251,110.0,0.0,0.0,408.755,72.56,1.0,0.0,13.772,7930.986
2013-12-20,5.0,0.0,2.0,1169.0,0.0,332.787,0.0,794.0,798.0,151.77701,157.0,1052.251,3972.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,219.0,0.0,1119.635,126.0,0.0,0.0,829.633,62.394,7.0,0.0,40.301,10901.77801
2013-12-21,5.0,0.0,1.0,1265.0,0.0,279.009,0.0,758.0,936.0,158.421,192.0,623.392,2916.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,258.0,0.0,245.377,164.0,0.0,0.0,354.081,82.938,1.0,0.0,27.845,8315.063
2013-12-22,0.0,0.0,3.0,796.0,0.0,195.622,0.0,501.0,579.0,84.169,152.0,269.844,2136.0,31.0,5.0,0.0,0.0,2.0,0.0,0.0,4.0,7.0,0.0,0.0,178.857,120.0,0.0,0.0,273.642,97.529,4.0,0.0,11.183,5450.8460000000005
2013-12-23,1.0,0.0,2.0,1464.0,0.0,373.752,0.0,1059.0,1074.0,168.141,191.0,941.901,4367.0,67.0,4.0,0.0,0.0,0.0,0.0,0.0,16.0,27.0,334.0,0.0,348.638,146.0,0.0,0.0,775.088,83.812,2.0,0.0,31.551,11475.883
2013-12-24,1.0,0.0,2.0,1248.0,0.0,238.08,0.0,611.0,952.0,158.207,153.0,663.524,3036.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,290.0,0.0,292.654,97.0,0.0,0.0,527.22,129.199,4.0,0.0,28.162,8535.046
2013-12-26,2.0,0.0,5.0,1009.0,0.0,307.494,0.0,690.0,595.0,119.881,133.0,219.487,2052.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,139.0,0.0,270.049,161.0,0.0,0.0,287.849,77.212,1.0,0.0,26.623,6149.595
2013-12-27,6.0,0.0,0.0,1025.0,0.0,292.35,0.0,621.0,628.0,136.624,125.0,425.761,2152.0,36.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,306.0,0.0,852.764,140.0,0.0,0.0,591.612,61.527,9.0,0.0,22.541,7434.179
2013-12-28,4.0,0.0,2.0,803.0,0.0,205.033,0.0,398.0,469.0,71.209,106.0,259.756,1323.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,148.0,0.0,313.632,115.0,0.0,0.0,201.424,68.848,3.0,0.0,19.537,4528.439
2013-12-29,0.0,0.0,0.0,242.0,0.0,81.604996,0.0,139.0,161.0,35.56,46.0,99.654,529.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,290.857,46.0,0.0,0.0,103.545,19.923,1.0,0.0,7.108,1819.251996
2013-12-30,1.0,0.0,3.0,1001.0,0.0,260.66,0.0,612.0,499.0,108.354,130.0,489.38998,1485.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,320.0,0.0,227.476,133.0,0.0,0.0,358.707,55.58,1.0,0.0,14.228,5753.394979999999
2013-12-31,2.0,0.0,1.0,840.0,0.0,178.161,0.0,427.0,438.0,76.644,83.0,293.651,1490.0,27.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,213.0,0.0,155.308,89.0,0.0,0.0,197.036,67.42,8.0,0.0,13.933,4616.153
2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-02,3.0,0.0,6.0,2524.0,0.0,388.988,12.0,852.0,772.0,141.484,195.0,146.961,2441.0,43.0,3.0,10.0,5.0,0.0,234.0,29.0,2.0,14.0,63.0,3.0,298.455,193.0,13.0,13.0,317.021,117.589,3162.837,0.0,31.529999,12031.864999
2014-01-03,0.0,0.0,5.0,2192.0,0.0,312.102,21.0,871.0,689.0,118.365,191.0,171.0,2117.0,33.0,5.0,3.0,7.0,0.0,204.0,18.0,4.0,2.0,129.0,0.0,718.0937,164.0,3.0,16.0,814.8141,91.591,2781.729,0.0,18.7566,11700.4514
2014-01-04,0.0,0.0,1.0,2282.0,0.0,278.149,17.0,794.0,744.0,129.918,191.0,154.943,2233.0,44.0,2.0,14.0,12.0,0.0,228.0,25.0,0.0,14.0,99.0,1.0,296.051,180.0,8.0,13.0,336.137,97.906,2654.794,0.0,13.684,10863.581999999999
2014-01-05,1.0,0.0,2.0,989.0,0.0,120.433,11.0,300.0,294.0,50.914,90.0,57.0,960.0,15.0,0.0,7.0,3.0,0.0,97.0,8.0,7.0,6.0,0.0,0.0,90.7,83.0,2.0,1.0,161.95,45.56,1224.272,0.0,7.744,4633.572999999999
2014-01-06,6.0,0.0,2.0,2417.0,0.0,327.161,10.0,757.0,762.0,126.993,199.0,85.488,2157.0,16.0,4.0,24.0,4.0,0.0,157.0,23.0,3.0,8.0,66.0,1.0,291.116,158.0,3.0,3.0,388.947,69.182,2659.161,0.0,38.93,10760.978000000001
2014-01-07,2.0,0.0,2.0,1963.0,0.0,337.733,6.0,728.0,629.0,117.02,133.0,101.0,2077.0,22.0,2.0,35.0,5.0,0.0,154.0,33.0,5.0,11.0,73.0,1.0,236.21901,152.0,3.0,5.0,291.704,80.61,2346.633,0.0,30.685999,9580.605008999999
2014-01-08,0.0,0.0,1.0,2285.0,0.0,409.165,23.0,895.0,842.0,131.871,207.0,185.0,2728.0,21.0,2.0,9.0,7.0,0.0,242.0,23.0,9.0,9.0,110.0,1.0,258.837,172.0,5.0,11.0,442.023,91.594,4210.072,0.0,41.957,13372.518999999998
2014-01-09,2.0,0.0,4.0,1982.0,0.0,396.728,20.0,794.0,609.0,93.774,138.0,91.0,2059.0,10.0,2.0,11.0,12.0,0.0,188.0,25.0,4.0,5.0,82.0,3.0,255.277,148.0,7.0,14.0,343.932,95.897,2391.97,0.0,30.062,9815.64
2014-01-10,2.0,0.0,0.0,2059.0,0.0,339.719,20.0,851.0,664.0,131.1547,169.0,126.82,1984.0,11.0,3.0,13.0,7.0,3.0,200.0,15.0,1.0,9.0,157.0,0.0,402.1134,97.0,6.0,6.0,891.7979,97.492,2375.688,0.0,46.7746,10686.5596
2014-01-11,4.0,0.0,5.0,2152.0,0.0,287.967,5.0,676.0,749.0,118.742,190.0,125.0,2100.0,13.0,3.0,20.0,4.0,0.0,183.0,29.0,4.0,7.0,119.0,0.0,252.595,150.0,4.0,5.0,342.58,95.576996,2455.9849,0.0,22.924,10119.369896000002
2014-01-12,2.0,0.0,1.0,998.0,0.0,152.901,4.0,289.0,328.0,46.175,85.0,51.0,893.0,10.0,1.0,3.0,3.0,0.0,96.0,17.0,5.0,3.0,0.0,0.0,110.769,65.0,4.0,0.0,140.299,65.151,1099.639,0.0,4.707,4475.6410000000005
2014-01-13,3.0,0.0,1.0,2275.0,0.0,385.012,12.0,747.0,669.0,115.386,184.0,100.0,2140.0,35.0,4.0,10.0,6.0,2.0,187.0,45.0,10.0,5.0,82.0,1.0,423.111,131.0,4.0,11.0,472.208,94.0,2414.465,0.0,19.663,10584.845000000001
2014-01-14,1.0,0.0,1.0,1911.0,0.0,323.144,16.0,639.0,655.0,112.195,169.0,133.0,1980.0,45.0,4.0,4.0,2.0,0.0,175.0,39.0,2.0,14.0,52.0,1.0,273.116,103.0,1.0,19.0,321.327,67.0,2126.74,0.0,22.88,9211.402
2014-01-15,2.0,0.0,6.0,2503.0,0.0,360.073,23.0,831.0,799.0,132.64,153.0,128.0,2774.0,10.0,2.0,11.0,4.0,0.0,169.0,24.0,17.0,9.0,64.0,0.0,328.683,139.0,13.0,12.0,406.762,81.757,3894.6135,0.0,47.787,12943.3155
2014-01-16,4.0,0.0,1.0,1747.0,0.0,354.355,28.0,621.0,644.0,134.928,127.0,96.0,1766.0,7.0,4.0,30.0,8.0,1.0,130.0,27.0,1.0,6.0,74.0,0.0,249.218,129.0,4.0,15.0,303.621,94.428,2102.825,0.0,19.453001,8724.828001
2014-01-17,2.0,0.0,4.0,2085.0,0.0,309.936,27.0,790.0,664.0,126.0265,174.0,217.0,2018.0,26.0,4.0,56.0,12.0,0.0,173.0,24.0,3.0,10.0,162.0,1.0,722.317,137.0,2.0,6.0,797.66583,80.663,2336.334,0.0,44.5476,11012.489930000002
2014-01-18,4.0,0.0,0.0,2183.0,0.0,260.22,23.0,608.0,778.0,114.641,184.0,152.0,2026.0,16.0,0.0,3.0,9.0,0.0,184.0,24.0,3.0,6.0,138.0,1.0,274.486,155.0,8.0,14.0,342.658,129.007,2412.884,0.0,31.143,10080.039
2014-01-19,0.0,0.0,0.0,1039.0,0.0,158.04,1.0,208.0,361.0,40.954,97.0,38.0,924.0,10.0,3.0,1.0,2.0,0.0,80.0,12.0,1.0,2.0,0.0,0.0,102.742,54.0,4.0,4.0,166.9,40.507,1253.413,0.0,7.914,4611.47
2014-01-20,2.0,0.0,1.0,1834.0,0.0,331.905,16.0,597.0,709.0,117.717,170.0,91.741,2013.0,33.0,4.0,8.0,10.0,0.0,169.0,18.0,8.0,9.0,73.0,1.0,261.323,174.0,5.0,11.0,374.621,62.0,2137.674,0.0,20.318,9260.298999999999
2014-01-21,9.0,0.0,6.0,2243.0,0.0,330.723,24.0,744.0,691.0,122.69,159.0,154.0,2290.0,29.0,3.0,7.0,4.0,1.0,248.0,26.0,6.0,10.0,115.0,0.0,485.54,170.0,4.0,12.0,327.695,88.185,2313.157,0.0,35.415,10649.404999999999
2014-01-22,5.0,0.0,3.0,2168.0,0.0,424.251,17.0,904.0,743.0,119.581,183.0,106.0,2370.0,15.0,2.0,8.0,4.0,0.0,182.0,25.0,4.0,3.0,48.0,0.0,349.209,147.0,3.0,12.0,402.996,96.55,3967.7415,0.0,30.667,12337.995499999999
2014-01-23,0.0,0.0,5.0,1781.0,0.0,348.92902,14.0,614.0,598.0,128.066,145.0,118.0,1897.0,7.0,1.0,15.0,8.0,0.0,143.0,26.0,6.0,21.0,54.0,5.0,381.19,103.0,6.0,8.0,284.596,113.086,2286.269,0.0,37.339,9154.47502
2014-01-24,4.0,0.0,1.0,2246.0,0.0,279.319,7.0,707.0,633.0,125.7527,172.0,145.0,2183.0,27.0,0.0,20.0,8.0,0.0,138.0,21.0,8.0,4.0,179.0,7.0,835.9044,119.0,7.0,3.0,807.6263,69.298004,2285.514,0.0,37.4747,11075.889104000003
2014-01-25,5.0,0.0,2.0,1840.0,0.0,250.111,6.0,483.0,713.0,129.045,191.0,100.0,1779.0,16.0,2.0,23.0,13.0,0.0,159.0,11.0,5.0,3.0,140.0,4.0,217.189,120.0,5.0,3.0,301.684,91.591995,2058.549,0.0,17.211,8683.380995
2014-01-26,1.0,0.0,2.0,857.0,0.0,170.664,2.0,274.0,351.0,49.968,97.0,67.0,1013.0,1.0,3.0,7.0,0.0,1.0,98.0,15.0,3.0,2.0,0.0,1.0,140.534,74.0,3.0,3.0,164.076,40.937,1219.75,0.0,15.056,4674.985
2014-01-27,1.0,0.0,1.0,2003.0,0.0,335.839,9.0,620.0,660.0,102.781,159.0,89.591,2085.0,18.0,2.0,52.0,3.0,1.0,185.0,17.0,4.0,4.0,46.0,4.0,346.32,154.0,5.0,9.0,381.80402,107.0,2217.607,0.0,20.955,9642.897019999999
2014-01-28,0.0,0.0,2.0,1852.0,0.0,288.747,20.0,602.0,601.0,107.965,131.0,96.387,1948.0,24.0,2.0,27.0,6.0,0.0,155.0,22.0,8.0,5.0,68.0,3.0,369.729,129.0,2.0,5.0,292.384,99.344,2097.774,0.0,23.327,8987.657
2014-01-29,4.0,0.0,3.0,1964.0,0.0,371.064,12.0,824.0,769.0,128.246,189.0,143.511,2514.0,39.0,3.0,20.0,2.0,1.0,186.0,24.0,10.0,8.0,71.0,4.0,343.072,145.0,9.0,8.0,436.931,111.183,3985.3467,0.0,26.214,12350.567700000001
2014-01-30,2.0,0.0,3.0,1788.0,0.0,314.364,22.0,870.0,550.0,121.809,139.0,101.0,1719.0,19.0,1.0,48.0,5.0,0.0,159.0,10.0,2.0,34.0,95.0,1.0,239.674,161.0,0.0,10.0,346.519,76.983,2117.494,0.0,21.994,8975.837000000001
2014-01-31,4.0,0.0,1.0,2000.0,0.0,356.704,14.0,666.0,733.0,171.0974,164.0,166.0,2059.0,37.0,5.0,6.0,10.0,1.0,199.0,16.0,5.0,0.0,148.0,3.0,577.943,93.0,7.0,6.0,700.4214,86.779,2314.962,0.0,40.283,10587.1898
2014-02-01,2.0,0.0,2.0,1216.0,0.0,299.858,0.0,676.0,716.0,143.808,177.0,155.966,2299.0,19.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,135.0,0.0,251.488,128.0,0.0,0.0,321.401,59.474,3.0,0.0,26.35,6640.345
2014-02-02,2.0,0.0,0.0,401.0,0.0,143.605,0.0,208.0,271.0,35.166,66.0,62.0,899.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,126.156,53.0,0.0,0.0,140.18199,37.461998,21.0,0.0,8.102,2488.672988
2014-02-03,0.0,0.0,4.0,793.0,0.0,377.411,0.0,692.0,627.0,158.574,145.0,105.0,2175.0,23.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,9.0,61.0,0.0,387.147,142.0,0.0,0.0,384.11,77.901,0.0,0.0,14.1310005,6181.2740005
2014-02-04,14.0,0.0,3.0,823.0,0.0,299.435,0.0,716.0,614.0,135.615,143.0,117.0,1917.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,68.0,0.0,265.54,122.0,0.0,0.0,316.208,81.024,5.0,0.0,30.887001,5690.709001
2014-02-05,3.0,0.0,0.0,961.0,0.0,382.66,0.0,890.0,715.0,119.642,191.0,134.0,2888.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,17.0,109.0,0.0,295.107,114.0,0.0,0.0,433.33798,99.709,0.0,0.0,33.721,7410.176979999999
2014-02-06,1.0,0.0,5.0,870.0,0.0,346.033,0.0,743.0,582.0,105.975,123.0,89.0,1923.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,110.0,0.0,294.485,102.0,0.0,0.0,265.214,75.094,1.0,0.0,31.976,5683.776999999999
2014-02-07,6.0,0.0,2.0,977.0,0.0,303.532,0.0,751.0,589.0,127.3737,167.0,150.235,1985.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,9.0,124.0,0.0,506.1354,102.0,0.0,0.0,635.0238,48.658,4.0,0.0,32.9249,6521.8828
2014-02-08,1.0,0.0,1.0,994.0,0.0,284.239,0.0,533.0,707.0,123.925,168.0,225.0,1913.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,5.0,149.0,0.0,432.482,113.0,0.0,0.0,317.987,57.39,9.0,0.0,29.801998,6080.824998000001
2014-02-09,1.0,0.0,0.0,389.0,0.0,158.411,0.0,184.0,278.0,39.528,97.0,65.0,838.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,95.909,43.0,0.0,0.0,139.618,17.598999,23.0,0.0,7.4490004,2392.5139994
2014-02-10,3.0,0.0,3.0,815.0,0.0,302.723,0.0,591.0,671.0,112.046,163.0,95.0,2165.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,69.0,0.0,285.732,112.0,0.0,0.0,310.045,77.0,1.0,0.0,16.558,5816.104
2014-02-11,5.0,0.0,1.0,1028.0,0.0,310.773,0.0,686.0,641.0,102.443,144.0,102.0,2240.0,36.0,3.0,0.0,0.0,1.0,0.0,0.0,7.0,7.0,84.0,0.0,243.08499,92.0,0.0,0.0,315.719,70.515,3.0,0.0,12.616,6130.150990000001
2014-02-12,2.0,0.0,3.0,1078.0,0.0,373.988,0.0,867.0,816.0,119.166,207.0,141.0,2656.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,78.0,0.0,368.037,124.0,0.0,0.0,476.987,104.951996,0.0,0.0,31.846,7492.975996
2014-02-13,1.0,0.0,3.0,1127.0,0.0,316.589,0.0,559.0,582.0,88.624,123.0,96.122,1904.0,24.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,123.0,0.0,233.301,106.0,0.0,0.0,224.511,95.06,0.0,0.0,19.374,5630.581
2014-02-14,7.0,0.0,1.0,1160.0,0.0,343.534,0.0,523.0,558.0,124.9178,135.0,241.885,2107.0,26.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,11.0,195.0,0.0,689.1361,75.0,0.0,0.0,716.7007,98.704,3.0,0.0,39.0124,7053.889999999999
2014-02-15,5.0,0.0,3.0,1171.0,0.0,319.48,0.0,604.0,655.0,121.924,178.0,243.0,2215.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,148.0,0.0,274.476,142.0,0.0,0.0,324.607,102.361,3.0,0.0,20.598,6564.446
2014-02-16,0.0,0.0,1.0,415.0,0.0,137.34799,0.0,261.0,309.0,59.653,90.0,38.0,1015.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,133.566,83.0,0.0,0.0,151.431,29.264,22.0,0.0,9.686,2770.94799
2014-02-17,1.0,0.0,2.0,919.0,0.0,339.767,0.0,482.0,661.0,122.37,151.0,82.0,2023.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,54.0,0.0,272.965,120.0,0.0,0.0,316.877,75.803,0.0,0.0,21.587,5683.369000000001
2014-02-18,7.0,0.0,2.0,972.0,0.0,327.029,0.0,629.0,713.0,135.106,155.0,123.362,2425.0,27.0,4.0,0.0,0.0,1.0,0.0,0.0,4.0,6.0,108.0,0.0,408.677,103.0,0.0,0.0,277.826,84.973,2.0,0.0,30.506,6538.479
2014-02-19,5.0,0.0,2.0,1113.0,0.0,344.783,0.0,811.0,662.0,121.472,162.0,139.659,2319.0,17.0,1.0,0.0,0.0,1.0,0.0,0.0,16.0,1.0,77.0,0.0,299.06,136.0,0.0,0.0,449.704,87.486,1.0,0.0,16.767,6777.9310000000005
2014-02-20,2.0,0.0,3.0,864.0,0.0,373.451,0.0,576.0,579.0,83.76,138.0,129.0,1931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,146.0,0.0,277.171,103.0,0.0,0.0,329.076,69.861,1.0,0.0,26.054,5632.3730000000005
2014-02-21,1.0,0.0,1.0,827.0,0.0,294.57,0.0,684.0,522.0,125.3584,155.0,139.529,1942.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,3.0,0.0,0.0,739.9115,73.0,0.0,0.0,361.9352,96.329,5.0,0.0,32.3975,6017.030599999999
2014-02-22,2.0,0.0,2.0,1070.0,0.0,344.061,0.0,627.0,602.0,112.153,201.0,129.0,2088.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,516.614,106.0,0.0,0.0,304.945,78.397,2.0,0.0,27.783,6234.9529999999995
2014-02-23,0.0,0.0,0.0,444.0,0.0,142.128,0.0,211.0,239.0,50.273,73.0,36.0,784.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,119.027,36.0,0.0,0.0,130.016,44.17,3.0,0.0,11.439,2334.053
2014-02-24,3.0,0.0,3.0,1092.0,0.0,312.312,0.0,604.0,611.0,122.01,159.0,97.0,2187.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,69.0,0.0,258.691,119.0,0.0,0.0,396.971,70.137,1.0,0.0,24.862,6137.983
2014-02-25,2.0,0.0,3.0,998.0,0.0,279.955,0.0,657.0,637.0,126.291,160.0,77.0,2012.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,118.0,0.0,284.097,113.0,0.0,0.0,319.69598,73.613,0.0,0.0,34.136,5914.787980000001
2014-02-26,6.0,0.0,4.0,892.0,0.0,323.825,0.0,669.0,600.0,107.389,151.0,108.272,2140.0,24.0,2.0,0.0,0.0,1.0,0.0,0.0,14.0,10.0,88.0,0.0,352.324,86.0,0.0,0.0,364.532,68.762,2.0,0.0,30.5,6038.603999999999
2014-02-27,0.0,0.0,1.0,763.0,0.0,257.637,0.0,646.0,440.0,81.668,117.0,69.0,1649.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,72.0,0.0,299.393,83.0,0.0,0.0,228.904,72.836,5.0,0.0,21.486,4832.924000000001
2014-02-28,3.0,0.0,0.0,977.0,0.0,309.045,0.0,798.0,568.0,111.6016,168.0,138.397,2002.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,185.0,0.0,656.5825,85.0,0.0,0.0,534.3021,82.902,5.0,0.0,41.9084,6681.7386
2014-03-01,4.0,0.0,2.0,1686.0,0.0,269.193,1.0,580.0,603.0,89.57,159.0,101.0,1845.0,17.0,3.0,14.0,4.0,1.0,158.0,5.0,11.0,4.0,142.0,1.0,234.713,122.0,8.0,4.0,301.63998,102.531,1814.163,0.0,16.507,8299.31698
2014-03-02,1.0,0.0,0.0,433.0,0.0,72.585,3.0,123.0,171.0,22.745,48.0,38.0,444.0,0.0,1.0,0.0,1.0,0.0,51.0,0.0,2.0,0.0,13.0,0.0,190.452,29.0,1.0,3.0,93.85,27.767,560.274,0.0,11.708,2340.381
2014-03-03,0.0,0.0,0.0,621.0,0.0,72.664,3.0,186.0,236.0,28.537,53.0,47.0,558.0,4.0,1.0,1.0,2.0,0.0,65.0,0.0,8.0,0.0,29.0,0.0,78.152,25.0,2.0,0.0,195.244,51.332,687.187,0.0,6.299,2960.415
2014-03-04,3.0,0.0,4.0,787.0,0.0,87.446,5.0,264.0,265.0,38.635,89.0,47.0,740.0,3.0,3.0,4.0,2.0,0.0,53.0,3.0,1.0,3.0,0.0,0.0,120.1,36.0,8.0,4.0,165.764,58.043,1051.174,0.0,15.874,3858.036
2014-03-05,3.0,0.0,4.0,2248.0,0.0,423.35,11.0,872.0,873.0,133.012,236.0,138.0,2750.0,29.0,1.0,18.0,3.0,0.0,184.0,0.0,19.0,1.0,64.0,3.0,332.784,140.0,2.0,16.0,405.564,116.801,4161.495,0.0,34.909,13219.915
2014-03-06,6.0,0.0,2.0,2140.0,0.0,383.585,25.0,885.0,691.0,116.275,157.0,120.806,2342.0,35.0,2.0,8.0,6.0,0.0,185.0,6.0,9.0,2.0,75.0,1.0,338.145,124.0,6.0,9.0,309.96,102.95,2492.9111,0.0,35.983,10610.615099999999
2014-03-07,7.0,0.0,4.0,2216.0,0.0,356.455,18.0,887.0,646.0,126.4413,170.0,153.0,2979.0,14.0,4.0,28.0,3.0,0.0,177.0,12.0,9.0,0.0,144.0,1.0,645.4489,144.0,7.0,4.0,625.86957,78.587,2328.814,0.0,48.4798,11830.09557
2014-03-08,3.0,0.0,6.0,2087.0,0.0,318.457,9.0,626.0,740.0,109.344,178.0,133.978,2136.0,14.0,4.0,23.0,6.0,0.0,178.0,9.0,12.0,0.0,143.0,5.0,340.119,104.0,5.0,8.0,294.31,69.098,2337.705,0.0,17.458,9913.469
2014-03-09,0.0,0.0,1.0,1084.0,0.0,166.706,5.0,326.0,399.0,52.931,70.0,73.0,1129.0,10.0,0.0,2.0,4.0,0.0,77.0,5.0,7.0,0.0,0.0,3.0,160.112,61.0,4.0,4.0,165.237,35.0,1223.486,0.0,16.783,5084.255
2014-03-10,3.0,0.0,2.0,2085.0,0.0,316.803,13.0,767.0,681.0,110.834,163.0,86.0,2265.0,22.0,2.0,12.0,7.0,0.0,211.0,16.0,6.0,0.0,52.0,2.0,241.761,118.0,2.0,6.0,347.217,61.257,2351.509,0.0,33.012,9980.393
2014-03-11,8.0,0.0,1.0,1905.0,0.0,295.984,15.0,789.0,677.0,93.845,172.0,82.0,2125.0,26.0,0.0,5.0,5.0,0.0,172.0,12.0,4.0,3.0,88.0,2.0,342.788,120.0,22.0,9.0,370.131,99.324,2122.306,0.0,29.607,9587.985
2014-03-12,2.0,0.0,1.0,2268.0,0.0,442.966,6.0,1087.0,782.0,131.475,218.0,201.0,2717.0,46.0,3.0,33.0,2.0,0.0,166.0,11.0,11.0,1.0,60.0,5.0,384.958,106.0,11.0,4.0,459.531,102.397,4199.5835,0.0,55.628,13515.538500000002
2014-03-13,2.0,0.0,1.0,1732.0,0.0,354.049,18.0,648.0,617.0,98.023,143.0,111.0,1864.0,32.0,2.0,22.0,3.0,0.0,187.0,13.0,1.0,3.0,60.0,0.0,247.617,125.0,6.0,5.0,224.421,105.851,2018.65,0.0,43.019,8684.630000000001
2014-03-14,1.0,0.0,3.0,2036.0,0.0,320.578,21.0,631.0,623.0,119.1373,157.0,199.0,1932.0,20.0,1.0,50.0,6.0,1.0,135.0,8.0,5.0,2.0,131.0,2.0,666.7563,111.0,8.0,9.0,594.6749,97.666,2129.949,0.0,47.1728,10066.9343
2014-03-15,9.0,0.0,3.0,1948.0,0.0,346.504,15.0,516.0,618.0,108.068,157.0,151.0,1928.0,12.0,2.0,37.0,3.0,0.0,143.0,19.0,6.0,3.0,134.0,2.0,220.432,103.0,1.0,9.0,318.284,68.42,2126.954,0.0,22.008,9020.67
2014-03-16,1.0,0.0,1.0,1116.0,0.0,166.135,8.0,341.0,360.0,46.499,94.0,47.0,1295.0,12.0,1.0,2.0,4.0,1.0,92.0,6.0,16.0,0.0,0.0,0.0,114.811,51.0,0.0,3.0,164.388,75.988,1373.663,0.0,24.092,5415.576
2014-03-17,6.0,0.0,4.0,2049.0,0.0,317.498,12.0,734.0,660.0,124.917,191.0,101.971,2029.0,31.0,2.0,2.0,6.0,1.0,161.0,16.0,11.0,6.0,56.0,1.0,590.26,102.0,7.0,7.0,412.574,66.0,2390.629,0.0,22.275,10114.124
